1.478309921500030214e+03,0.000000000000000000e+00,9.596099736261447788e+02
0.000000000000000000e+00,1.479082760024483832e+03,5.112193346745345934e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
