1.476714289732503858e+03,0.000000000000000000e+00,9.620078734886352549e+02
0.000000000000000000e+00,1.476778949396576536e+03,5.085669277044758587e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
